x,y,z,phi_m,Ax,Ay,Az,Bx,By,Bz
0.67339658, 0, 0.6116429, -0.00058789207, 0.0071230863, -6.537359e-06, 0.0054873034, 0.00026924449, 0.0047879587, -7.0835142e-06
0.67289658, 0, 0.61250893, -0.00058775109, 0.0070917736, -6.4886105e-06, 0.0054573915, 0.00026846169, 0.004692532, -8.0234516e-06
0.67239658, 0, 0.61337495, -0.00058760973, 0.0070606508, -6.4406791e-06, 0.00542769, 0.00026765359, 0.004599228, -8.8930207e-06
0.67189658, 0, 0.61424098, -0.00058746806, 0.0070297171, -6.3935517e-06, 0.0053981975, 0.00026682154, 0.0045079974, -9.6948016e-06
0.67139658, 0, 0.615107, -0.00058732614, 0.0069989716, -6.3472151e-06, 0.0053689129, 0.00026596686, 0.0044187916, -1.043131e-05
0.67089658, 0, 0.61597303, -0.00058718405, 0.0069684135, -6.3016565e-06, 0.0053398346, 0.00026509082, 0.0043315637, -1.1105e-05
0.67039658, 0, 0.61683906, -0.00058704184, 0.0069380418, -6.2568631e-06, 0.0053109613, 0.00026419466, 0.0042462673, -1.1718269e-05
0.66989658, 0, 0.61770508, -0.00058689957, 0.0069078557, -6.2128226e-06, 0.0052822918, 0.00026327959, 0.0041628575, -1.227346e-05
0.66939658, 0, 0.61857111, -0.00058675732, 0.0068778542, -6.1695224e-06, 0.0052538246, 0.00026234679, 0.0040812902, -1.277286e-05
0.66889658, 0, 0.61943713, -0.00058661512, 0.0068480364, -6.1269505e-06, 0.0052255584, 0.00026139739, 0.0040015224, -1.3218707e-05
0.66839658, 0, 0.62030316, -0.00058647304, 0.0068184013, -6.0850949e-06, 0.0051974919, 0.00026043249, 0.0039235122, -1.3613184e-05
0.66789658, 0, 0.62116918, -0.00058633113, 0.0067889482, -6.0439438e-06, 0.0051696236, 0.00025945318, 0.0038472185, -1.3958425e-05
0.66739658, 0, 0.62203521, -0.00058618943, 0.0067596759, -6.0034855e-06, 0.0051419524, 0.00025846048, 0.0037726012, -1.4256512e-05
0.66689658, 0, 0.62290123, -0.00058604799, 0.0067305836, -5.9637087e-06, 0.0051144766, 0.00025745541, 0.0036996214, -1.4509474e-05
0.66639658, 0, 0.62376726, -0.00058590686, 0.0067016704, -5.9246021e-06, 0.0050871952, 0.00025643893, 0.0036282407, -1.4719285e-05
0.66589658, 0, 0.62463328, -0.00058576607, 0.0066729352, -5.8861546e-06, 0.0050601066, 0.00025541199, 0.003558422, -1.4887867e-05
0.66539658, 0, 0.62549931, -0.00058562567, 0.0066443771, -5.8483553e-06, 0.0050332095, 0.00025437547, 0.0034901286, -1.5017083e-05
0.66489658, 0, 0.62636533, -0.0005854857, 0.0066159952, -5.8111937e-06, 0.0050065026, 0.00025333024, 0.0034233252, -1.5108739e-05
0.66439658, 0, 0.62723136, -0.00058534618, 0.0065877884, -5.7746591e-06, 0.0049799846, 0.00025227712, 0.003357977, -1.5164581e-05
0.66389658, 0, 0.62809739, -0.00058520717, 0.0065597559, -5.7387413e-06, 0.004953654, 0.00025121688, 0.00329405, -1.5186292e-05
0.66339658, 0, 0.62896341, -0.00058506868, 0.0065318966, -5.70343e-06, 0.0049275096, 0.00025015026, 0.0032315111, -1.5175488e-05
0.66289658, 0, 0.62982944, -0.00058493074, 0.0065042097, -5.6687155e-06, 0.0049015499, 0.00024907794, 0.003170328, -1.5133723e-05
0.66239658, 0, 0.63069546, -0.00058479339, 0.006476694, -5.6345879e-06, 0.0048757737, 0.00024800057, 0.0031104691, -1.5062477e-05
0.66189658, 0, 0.63156149, -0.00058465666, 0.0064493487, -5.6010376e-06, 0.0048501797, 0.00024691875, 0.0030519035, -1.4963164e-05
0.66139658, 0, 0.63242751, -0.00058452056, 0.0064221727, -5.5680552e-06, 0.0048247664, 0.00024583302, 0.0029946011, -1.4837126e-05
0.66089658, 0, 0.63329354, -0.00058438513, 0.0063951652, -5.5356316e-06, 0.0047995326, 0.00024474388, 0.0029385325, -1.4685631e-05
0.66039658, 0, 0.63415956, -0.00058425039, 0.006368325, -5.5037576e-06, 0.0047744769, 0.00024365179, 0.0028836689, -1.450988e-05
0.65989658, 0, 0.63502559, -0.00058411635, 0.0063416513, -5.4724246e-06, 0.004749598, 0.00024255715, 0.0028299823, -1.4311001e-05
0.65939658, 0, 0.63589161, -0.00058398305, 0.0063151431, -5.4416238e-06, 0.0047248946, 0.00024146033, 0.0027774453, -1.4090058e-05
0.65889658, 0, 0.63675764, -0.00058385049, 0.0062887994, -5.4113468e-06, 0.0047003654, 0.00024036166, 0.0027260311, -1.3848052e-05
0.65839658, 0, 0.63762367, -0.0005837187, 0.0062626191, -5.3815852e-06, 0.0046760091, 0.00023926144, 0.0026757135, -1.3585923e-05
0.65789658, 0, 0.63848969, -0.0005835877, 0.0062366015, -5.3523311e-06, 0.0046518243, 0.00023815994, 0.0026264671, -1.330456e-05
0.65739658, 0, 0.63935572, -0.00058345751, 0.0062107453, -5.3235764e-06, 0.0046278099, 0.0002370574, 0.0025782669, -1.3004805e-05
0.65689658, 0, 0.64022174, -0.00058332813, 0.0061850498, -5.2953135e-06, 0.0046039643, 0.00023595406, 0.0025310885, -1.268746e-05
0.65639658, 0, 0.64108777, -0.00058319959, 0.0061595139, -5.2675348e-06, 0.0045802865, 0.00023485015, 0.0024849082, -1.2353297e-05
0.65589658, 0, 0.64195379, -0.00058307189, 0.0061341367, -5.2402329e-06, 0.0045567751, 0.00023374588, 0.0024397028, -1.2003061e-05
0.65539658, 0, 0.64281982, -0.00058294506, 0.0061089172, -5.2134008e-06, 0.0045334288, 0.00023264151, 0.0023954496, -1.1637479e-05
0.65489658, 0, 0.64368584, -0.00058281911, 0.0060838544, -5.1870314e-06, 0.0045102464, 0.00023153727, 0.0023521264, -1.1257267e-05
0.65439658, 0, 0.64455187, -0.00058269404, 0.0060589474, -5.1611178e-06, 0.0044872265, 0.00023043342, 0.0023097117, -1.0863137e-05
0.65389658, 0, 0.64541789, -0.00058256987, 0.0060341952, -5.1356536e-06, 0.004464368, 0.00022933027, 0.0022681843, -1.0455798e-05
0.65339658, 0, 0.64628392, -0.0005824466, 0.0060095968, -5.1106322e-06, 0.0044416696, 0.00022822811, 0.0022275237, -1.003596e-05
0.65289658, 0, 0.64714994, -0.00058232426, 0.0059851514, -5.0860474e-06, 0.00441913, 0.00022712729, 0.0021877098, -9.6043372e-06
0.65239658, 0, 0.64801597, -0.00058220284, 0.0059608579, -5.061893e-06, 0.004396748, 0.00022602817, 0.0021487231, -9.1616466e-06
0.65189658, 0, 0.648882, -0.00058208236, 0.0059367154, -5.0381633e-06, 0.0043745223, 0.00022493115, 0.0021105443, -8.7086054e-06
0.65139658, 0, 0.64974802, -0.00058196282, 0.0059127229, -5.0148525e-06, 0.0043524518, 0.00022383663, 0.0020731549, -8.2459281e-06
0.65089658, 0, 0.65061405, -0.00058184424, 0.0058888796, -4.9919549e-06, 0.0043305352, 0.00022274504, 0.0020365369, -7.7743226e-06
0.65039658, 0, 0.65148007, -0.00058172661, 0.0058651844, -4.9694653e-06, 0.0043087712, 0.00022165681, 0.0020006724, -7.2944848e-06
0.64989658, 0, 0.6523461, -0.00058160994, 0.0058416365, -4.9473784e-06, 0.0042871587, 0.00022057236, 0.0019655444, -6.8070941e-06
0.64939658, 0, 0.65321212, -0.00058149424, 0.005818235, -4.9256891e-06, 0.0042656965, 0.00021949213, 0.001931136, -6.3128085e-06
0.64889658, 0, 0.65407815, -0.00058137951, 0.0057949788, -4.9043925e-06, 0.0042443834, 0.00021841652, 0.0018974309, -5.8122606e-06
0.64839658, 0, 0.65494417, -0.00058126576, 0.005771867, -4.883484e-06, 0.0042232181, 0.00021734593, 0.0018644132, -5.3060547e-06
0.64789658, 0, 0.6558102, -0.00058115298, 0.0057488989, -4.8629589e-06, 0.0042021996, 0.00021628074, 0.0018320673, -4.7947648e-06
0.64739658, 0, 0.65667622, -0.00058104118, 0.0057260733, -4.8428127e-06, 0.0041813266, 0.00021522129, 0.0018003782, -4.2789325e-06
0.64689658, 0, 0.65754225, -0.00058093035, 0.0057033895, -4.8230412e-06, 0.0041605979, 0.00021416793, 0.001769331, -3.7590669e-06
0.64639658, 0, 0.65840827, -0.0005808205, 0.0056808465, -4.8036402e-06, 0.0041400124, 0.00021312094, 0.0017389113, -3.2356437e-06
0.64589658, 0, 0.6592743, -0.00058071163, 0.0056584435, -4.7846056e-06, 0.004119569, 0.0002120806, 0.0017091052, -2.7091049e-06
0.64539658, 0, 0.66014033, -0.00058060373, 0.0056361794, -4.7659336e-06, 0.0040992665, 0.00021104717, 0.0016798989, -2.1798587e-06
0.64489658, 0, 0.66100635, -0.0005804968, 0.0056140535, -4.7476203e-06, 0.0040791037, 0.00021002086, 0.0016512791, -1.6482794e-06
0.64439658, 0, 0.66187238, -0.00058039085, 0.0055920649, -4.729662e-06, 0.0040590795, 0.00020900188, 0.0016232329, -1.1147072e-06
0.64389658, 0, 0.6627384, -0.00058028587, 0.0055702126, -4.7120552e-06, 0.0040391929, 0.0002079904, 0.0015957474, -5.7944808e-07
0.64339658, 0, 0.66360443, -0.00058018185, 0.0055484959, -4.6947964e-06, 0.0040194426, 0.00020698657, 0.0015688104, -4.2774814e-08
0.64289658, 0, 0.66447045, -0.0005800788, 0.0055269137, -4.6778821e-06, 0.0039998275, 0.0002059905, 0.0015424099, 4.9507292e-07
0.64239658, 0, 0.66533648, -0.00057997672, 0.0055054653, -4.661309e-06, 0.0039803467, 0.0002050023, 0.001516534, 1.0338871e-06
0.64189658, 0, 0.6662025, -0.00057987559, 0.0054841498, -4.6450739e-06, 0.0039609988, 0.00020402204, 0.0014911714, 1.5734897e-06
0.64139658, 0, 0.66706853, -0.00057977542, 0.0054629663, -4.6291736e-06, 0.0039417829, 0.00020304977, 0.0014663109, 2.113731e-06
0.64089658, 0, 0.66793455, -0.0005796762, 0.0054419141, -4.613605e-06, 0.003922698, 0.00020208553, 0.0014419417, 2.6544866e-06
0.64039658, 0, 0.66880058, -0.00057957794, 0.0054209922, -4.598365e-06, 0.0039037428, 0.00020112934, 0.001418053, 3.1956554e-06
0.63989658, 0, 0.6696666, -0.00057948061, 0.0054001997, -4.5834506e-06, 0.0038849163, 0.00020018121, 0.0013946345, 3.7371564e-06
0.63939658, 0, 0.67053263, -0.00057938423, 0.005379536, -4.5688588e-06, 0.0038662175, 0.00019924113, 0.001371676, 4.2789258e-06
0.63889658, 0, 0.67139866, -0.00057928879, 0.0053590001, -4.5545865e-06, 0.0038476453, 0.00019830909, 0.0013491678, 4.8209144e-06
0.63839658, 0, 0.67226468, -0.00057919427, 0.0053385912, -4.5406309e-06, 0.0038291986, 0.00019738508, 0.0013271, 5.3630852e-06
0.63789658, 0, 0.67313071, -0.00057910069, 0.0053183085, -4.526989e-06, 0.0038108765, 0.00019646908, 0.0013054632, 5.905411e-06
0.63739658, 0, 0.67399673, -0.00057900803, 0.0052981512, -4.513658e-06, 0.0037926778, 0.00019556106, 0.0012842483, 6.4478725e-06
0.63689658, 0, 0.67486276, -0.00057891629, 0.0052781185, -4.5006347e-06, 0.0037746016, 0.000194661, 0.0012634462, 6.9904573e-06
0.63639658, 0, 0.67572878, -0.00057882547, 0.0052582096, -4.4879165e-06, 0.0037566469, 0.00019376887, 0.001243048, 7.5331584e-06
0.63589658, 0, 0.67659481, -0.00057873557, 0.0052384236, -4.4755002e-06, 0.0037388125, 0.00019288465, 0.0012230453, 8.0759736e-06
0.63539658, 0, 0.67746083, -0.00057864657, 0.0052187599, -4.463383e-06, 0.0037210975, 0.00019200831, 0.0012034295, 8.618904e-06
0.63489658, 0, 0.67832686, -0.00057855849, 0.0051992175, -4.4515619e-06, 0.003703501, 0.0001911398, 0.0011841924, 9.1619534e-06
0.63439658, 0, 0.67919288, -0.0005784713, 0.0051797958, -4.4400338e-06, 0.0036860218, 0.00019027911, 0.001165326, 9.7051267e-06
0.63389658, 0, 0.68005891, -0.00057838501, 0.0051604939, -4.4287957e-06, 0.0036686591, 0.00018942617, 0.0011468224, 1.0248429e-05
0.63339658, 0, 0.68092494, -0.00057829962, 0.0051413112, -4.4178447e-06, 0.0036514118, 0.00018858096, 0.001128674, 1.0791862e-05
0.63289658, 0, 0.68179096, -0.00057821512, 0.0051222467, -4.4071774e-06, 0.003634279, 0.00018774343, 0.0011108731, 1.1335426e-05
0.63239658, 0, 0.68265699, -0.00057813151, 0.0051032998, -4.3967909e-06, 0.0036172596, 0.00018691353, 0.0010934124, 1.1879112e-05
0.63189658, 0, 0.68352301, -0.00057804878, 0.0050844697, -4.386682e-06, 0.0036003528, 0.00018609122, 0.0010762846, 1.2422909e-05
0.63139658, 0, 0.68438904, -0.00057796694, 0.0050657556, -4.3768473e-06, 0.0035835576, 0.00018527646, 0.0010594827, 1.2966794e-05
0.63089658, 0, 0.68525506, -0.00057788596, 0.0050471569, -4.3672837e-06, 0.0035668731, 0.00018446921, 0.0010429997, 1.3510738e-05
0.63039658, 0, 0.68612109, -0.00057780586, 0.0050286727, -4.3579879e-06, 0.0035502982, 0.00018366941, 0.0010268288, 1.4054701e-05
0.62989658, 0, 0.68698711, -0.00057772663, 0.0050103024, -4.3489564e-06, 0.0035338321, 0.00018287705, 0.0010109635, 1.4598636e-05
0.62939658, 0, 0.68785314, -0.00057764827, 0.0049920452, -4.3401859e-06, 0.0035174738, 0.00018209206, 0.00099539724, 1.5142487e-05
0.62889658, 0, 0.68871916, -0.00057757077, 0.0049739005, -4.3316729e-06, 0.0035012225, 0.00018131441, 0.00098012372, 1.5686191e-05
0.62839658, 0, 0.68958519, -0.00057749412, 0.0049558673, -4.3234139e-06, 0.0034850771, 0.00018054406, 0.00096513675, 1.6229678e-05
0.62789658, 0, 0.69045121, -0.00057741833, 0.0049379452, -4.3154055e-06, 0.0034690368, 0.00017978096, 0.00095043029, 1.6772872e-05
0.62739658, 0, 0.69131724, -0.00057734339, 0.0049201333, -4.3076441e-06, 0.0034531008, 0.00017902505, 0.00093599846, 1.7315691e-05
0.62689658, 0, 0.69218327, -0.0005772693, 0.004902431, -4.300126e-06, 0.003437268, 0.00017827628, 0.00092183547, 1.7858048e-05
0.62639658, 0, 0.69304929, -0.00057719605, 0.0048848375, -4.2928476e-06, 0.0034215376, 0.00017753459, 0.00090793571, 1.8399853e-05
0.62589658, 0, 0.69391532, -0.00057712363, 0.0048673522, -4.2858054e-06, 0.0034059088, 0.00017679992, 0.00089429366, 1.8941009e-05
0.62539658, 0, 0.69478134, -0.00057705206, 0.0048499744, -4.2789956e-06, 0.0033903806, 0.0001760722, 0.00088090395, 1.9481416e-05
0.62489658, 0, 0.69564737, -0.00057698131, 0.0048327034, -4.2724146e-06, 0.0033749522, 0.00017535136, 0.00086776131, 2.002097e-05
0.62439658, 0, 0.69651339, -0.00057691138, 0.0048155385, -4.2660586e-06, 0.0033596227, 0.00017463734, 0.0008548606, 2.0559564e-05
0.62389658, 0, 0.69737942, -0.00057684228, 0.0047984791, -4.259924e-06, 0.0033443912, 0.00017393005, 0.00084219678, 2.1097087e-05
0.62339658, 0, 0.69824544, -0.000576774, 0.0047815244, -4.2540071e-06, 0.003329257, 0.00017322943, 0.00082976496, 2.1633424e-05
0.62289658, 0, 0.69911147, -0.00057670652, 0.0047646739, -4.2483041e-06, 0.0033142191, 0.00017253539, 0.00081756031, 2.2168459e-05
0.62239658, 0, 0.69997749, -0.00057663986, 0.0047479269, -4.2428115e-06, 0.0032992767, 0.00017184787, 0.00080557815, 2.2702076e-05
0.62189658, 0, 0.70084352, -0.000576574, 0.0047312826, -4.2375255e-06, 0.0032844291, 0.00017116678, 0.00079381389, 2.3234157e-05
0.62139658, 0, 0.70170954, -0.00057650893, 0.0047147405, -4.2324426e-06, 0.0032696752, 0.00017049203, 0.00078226305, 2.3764585e-05
0.62089658, 0, 0.70257557, -0.00057644466, 0.0046982999, -4.2275591e-06, 0.0032550144, 0.00016982356, 0.00077092124, 2.4293245e-05
0.62039658, 0, 0.7034416, -0.00057638118, 0.0046819602, -4.2228715e-06, 0.0032404458, 0.00016916127, 0.00075978417, 2.4820025e-05
0.61989658, 0, 0.70430762, -0.00057631849, 0.0046657208, -4.2183764e-06, 0.0032259686, 0.00016850508, 0.00074884765, 2.5344816e-05
0.61939658, 0, 0.70517365, -0.00057625657, 0.004649581, -4.2140702e-06, 0.003211582, 0.00016785488, 0.00073810758, 2.586751e-05
0.61889658, 0, 0.70603967, -0.00057619543, 0.0046335401, -4.2099496e-06, 0.0031972852, 0.0001672106, 0.00072755993, 2.6388004e-05
0.61839658, 0, 0.7069057, -0.00057613506, 0.0046175976, -4.2060113e-06, 0.0031830774, 0.00016657214, 0.00071720076, 2.6906197e-05
0.61789658, 0, 0.70777172, -0.00057607546, 0.0046017529, -4.2022521e-06, 0.0031689577, 0.0001659394, 0.00070702622, 2.7421991e-05
0.61739658, 0, 0.70863775, -0.00057601662, 0.0045860053, -4.1986688e-06, 0.0031549255, 0.0001653123, 0.00069703253, 2.7935289e-05
0.61689658, 0, 0.70950377, -0.00057595853, 0.0045703543, -4.1952584e-06, 0.00314098, 0.00016469075, 0.00068721599, 2.8445997e-05
0.61639658, 0, 0.7103698, -0.00057590119, 0.0045547992, -4.1920179e-06, 0.0031271203, 0.00016407465, 0.00067757299, 2.8954026e-05
0.61589658, 0, 0.71123582, -0.0005758446, 0.0045393394, -4.1889444e-06, 0.0031133457, 0.00016346393, 0.00066809999, 2.9459286e-05
0.61539658, 0, 0.71210185, -0.00057578875, 0.0045239743, -4.1860353e-06, 0.0030996554, 0.0001628585, 0.00065879352, 2.9961693e-05
0.61489658, 0, 0.71296788, -0.00057573363, 0.0045087034, -4.1832878e-06, 0.0030860487, 0.00016225829, 0.00064965022, 3.0461168e-05
0.61439658, 0, 0.7138339, -0.00057567925, 0.004493526, -4.1806995e-06, 0.0030725249, 0.00016166322, 0.00064066677, 3.0957633e-05
0.61389658, 0, 0.71469993, -0.00057562559, 0.0044784416, -4.1782678e-06, 0.0030590831, 0.00016107322, 0.00063183996, 3.145102e-05
0.61339658, 0, 0.71556595, -0.00057557265, 0.0044634496, -4.1759907e-06, 0.0030457226, 0.00016048823, 0.00062316663, 3.1941262e-05
0.61289658, 0, 0.71643198, -0.00057552042, 0.0044485495, -4.1738658e-06, 0.0030324427, 0.00015990816, 0.00061464371, 3.2428303e-05
0.61239658, 0, 0.717298, -0.00057546891, 0.0044337406, -4.1718911e-06, 0.0030192427, 0.00015933297, 0.0006062682, 3.2912089e-05
0.61189658, 0, 0.71816403, -0.00057541809, 0.0044190224, -4.1700647e-06, 0.0030061217, 0.00015876258, 0.00059803715, 3.3392575e-05
0.61139658, 0, 0.71903005, -0.00057536798, 0.0044043943, -4.1683848e-06, 0.0029930792, 0.00015819693, 0.00058994772, 3.3869721e-05
0.61089658, 0, 0.71989608, -0.00057531856, 0.0043898557, -4.1668497e-06, 0.0029801144, 0.00015763598, 0.00058199709, 3.4343493e-05
0.61039658, 0, 0.7207621, -0.00057526983, 0.0043754062, -4.1654579e-06, 0.0029672265, 0.00015707966, 0.00057418253, 3.4813862e-05
0.60989658, 0, 0.72162813, -0.00057522178, 0.0043610452, -4.1642079e-06, 0.0029544149, 0.00015652794, 0.00056650137, 3.5280806e-05
0.60939658, 0, 0.72249415, -0.00057517441, 0.0043467721, -4.1630985e-06, 0.0029416788, 0.00015598077, 0.000558951, 3.5744308e-05
0.60889658, 0, 0.72336018, -0.00057512772, 0.0043325863, -4.1621284e-06, 0.0029290176, 0.0001554381, 0.00055152888, 3.6204355e-05
0.60839658, 0, 0.72422621, -0.00057508169, 0.0043184874, -4.1612965e-06, 0.0029164305, 0.00015489992, 0.00054423251, 3.666094e-05
0.60789658, 0, 0.72509223, -0.00057503632, 0.0043044748, -4.1606018e-06, 0.0029039169, 0.00015436617, 0.00053705947, 3.7114061e-05
0.60739658, 0, 0.72595826, -0.0005749916, 0.004290548, -4.1600435e-06, 0.002891476, 0.00015383685, 0.0005300074, 3.7563722e-05
0.60689658, 0, 0.72682428, -0.00057494754, 0.0042767064, -4.1596207e-06, 0.0028791073, 0.00015331192, 0.00052307399, 3.8009931e-05
0.60639658, 0, 0.72769031, -0.00057490412, 0.0042629495, -4.1593327e-06, 0.00286681, 0.00015279136, 0.00051625697, 3.8452705e-05
0.60589658, 0, 0.72855633, -0.00057486135, 0.0042492769, -4.1591789e-06, 0.0028545834, 0.00015227516, 0.00050955416, 3.8892062e-05
0.60539658, 0, 0.72942236, -0.00057481921, 0.0042356879, -4.1591587e-06, 0.0028424268, 0.00015176328, 0.0005029634, 3.9328029e-05
0.60489658, 0, 0.73028838, -0.0005747777, 0.0042221821, -4.1592715e-06, 0.0028303397, 0.00015125573, 0.00049648258, 3.9760634e-05
0.60439658, 0, 0.73115441, -0.00057473682, 0.004208759, -4.159517e-06, 0.0028183214, 0.00015075247, 0.00049010966, 4.0189913e-05
0.60389658, 0, 0.73202043, -0.00057469655, 0.004195418, -4.1598946e-06, 0.0028063711, 0.00015025349, 0.00048384262, 4.0615901e-05
0.60339658, 0, 0.73288646, -0.00057465691, 0.0041821587, -4.1604039e-06, 0.0027944883, 0.00014975879, 0.0004776795, 4.1038639e-05
0.60289658, 0, 0.73375248, -0.00057461787, 0.0041689805, -4.1610446e-06, 0.0027826723, 0.00014926834, 0.00047161838, 4.1458169e-05
0.60239658, 0, 0.73461851, -0.00057457944, 0.004155883, -4.1618163e-06, 0.0027709224, 0.00014878214, 0.00046565737, 4.1874534e-05
0.60189658, 0, 0.73548454, -0.00057454161, 0.0041428657, -4.1627186e-06, 0.0027592381, 0.00014830017, 0.00045979464, 4.2287777e-05
0.60139658, 0, 0.73635056, -0.00057450438, 0.004129928, -4.163751e-06, 0.0027476187, 0.00014782245, 0.0004540284, 4.2697942e-05
0.60089658, 0, 0.73721659, -0.00057446774, 0.0041170695, -4.1649132e-06, 0.0027360635, 0.00014734894, 0.0004483569, 4.3105075e-05
0.60039658, 0, 0.73808261, -0.00057443169, 0.0041042897, -4.1662047e-06, 0.002724572, 0.00014687967, 0.00044277842, 4.350922e-05
0.59989658, 0, 0.73894864, -0.00057439622, 0.0040915882, -4.1676249e-06, 0.0027131434, 0.00014641461, 0.00043729131, 4.3910422e-05
0.59939658, 0, 0.73981466, -0.00057436133, 0.0040789644, -4.1691732e-06, 0.0027017773, 0.00014595378, 0.00043189393, 4.4308726e-05
0.59889658, 0, 0.74068069, -0.00057432701, 0.0040664178, -4.170849e-06, 0.002690473, 0.00014549715, 0.0004265847, 4.4704176e-05
0.59839658, 0, 0.74154671, -0.00057429326, 0.0040539481, -4.1726514e-06, 0.0026792299, 0.00014504475, 0.00042136206, 4.5096815e-05
0.59789658, 0, 0.74241274, -0.00057426007, 0.0040415547, -4.1745797e-06, 0.0026680474, 0.00014459655, 0.00041622451, 4.5486687e-05
0.59739658, 0, 0.74327876, -0.00057422745, 0.0040292371, -4.1766328e-06, 0.0026569249, 0.00014415255, 0.00041117056, 4.5873833e-05
0.59689658, 0, 0.74414479, -0.00057419538, 0.0040169949, -4.1788096e-06, 0.0026458618, 0.00014371276, 0.00040619876, 4.6258295e-05
0.59639658, 0, 0.74501082, -0.00057416386, 0.0040048277, -4.1811088e-06, 0.0026348575, 0.00014327716, 0.0004013077, 4.664011e-05
0.59589658, 0, 0.74587684, -0.00057413288, 0.0039927349, -4.1835292e-06, 0.0026239114, 0.00014284576, 0.00039649599, 4.7019314e-05
0.59539658, 0, 0.74674287, -0.00057410245, 0.0039807162, -4.186069e-06, 0.002613023, 0.00014241854, 0.00039176228, 4.7395942e-05
0.59489658, 0, 0.74760889, -0.00057407256, 0.003968771, -4.1887266e-06, 0.0026021917, 0.00014199551, 0.00038710522, 4.7770023e-05
